"id_reporte","id_servicio","id_tipo_servicio","reporte","calle","numero","id_colonia","codigo_postal","latitud","longitud","prioridad","status","creado"
"44583","2","6","LA CIUDADANA REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN POR SU DOMICILIO.","ECLIPSE","3359",NULL,,"24.837859","-107.4198068","NORMAL","ASIGNADO","2017-04-19 15:02:37"
"44584","2","6","EL CIUDADANO REPORTA QUE TIENE MAS DE 6 DÍAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","JUAN ORTIZ","4423",NULL,,"24.8214287","-107.4396539","NORMAL","ASIGNADO","2017-04-19 15:05:06"
"44585","2","6","LA CIUDADANA REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","CIRCUITO MARIA DE GUADALUPE","000",NULL,,"24.8214287","-107.4396539","NORMAL","ASIGNADO","2017-04-19 15:07:10"
"44586","2","6","LA CIUDADANA REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","MAR ROJO","5094",NULL,,"24.8490135","-107.3824262","NORMAL","ASIGNADO","2017-04-19 15:08:52"
"44587","2","6","EL CIUDADANO REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","MIGUEL HIDALGO","5537",NULL,,"24.8057427","-107.3387816","NORMAL","ASIGNADO","2017-04-19 15:10:54"
"44588","2","6","LA CIUDADANA REPORTA QUE TIENE VARIOS DÍAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","GABRIEL LEYVA","000",NULL,,"24.8020628","-107.3940321","NORMAL","ASIGNADO","2017-04-19 15:13:09"
"44589","1","2","ciudadana reprota dos  lamparas  apagadas  por la calle mina de guanacevit, entre miguel aleman y ruiz cortinez, col. 12 de diciembre","mina de guanacevit","1720",NULL,"80296","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-20 08:33:11"
"44590","7","32","ciudadana solicita la limpieza general de camellon, ubicado en blvd. jose c. valadez entre blvd, enrique cabrera y calle tierra, en la col. inf. humaya.","jose c. valadez","2079",NULL,"80020","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-20 09:33:24"
"44591","1","2","ciudadano reporta ocho lampara apagadas, cuatro  por la calle rio ameca entre las calles pascual orozco y lerdo de tejada, por la lazaro cardenas hay cuatro entre las calles  rio aguanabal y la septima,, nota ciudadano indica que hay que checar bien, col. los pinos","rio ameca","1543",NULL,,"24.7886461","-107.41037189999997","NORMAL","ASIGNADO","2017-04-20 09:34:23"
"44592","1","2","UNA LÁMPARA APAGADA EN BLVD. LAS TORRES 5247 ENTRE RUMANÍA Y VARSOVIA, FRACC. DEL CAMINO.","BLVD. LAS TORRES","5247",NULL,,"24.7533899","-107.43670989999998","NORMAL","ASIGNADO","2017-04-20 09:35:15"
"44593","1","2","UNA LÁMPARA APAGADA EN AV. REY JORGE   651 ESQUINA CON  CALLE DEL CASTILLO, FRACC. VILLA DEL REAL.","AV. REY JORGE","651",NULL,,"24.7966178","-107.34607729999999","NORMAL","ASIGNADO","2017-04-20 09:39:56"
"44594","6","31","se reporta casa abandonada, con demasiada maleza, basura y plaga de animales, ubicada en el no.677 de la calle morelos entre las calles rosales y buelna, en la col. centro.","morelos","677",NULL,"80000","24.8101214","-107.39840119999997","NORMAL","ASIGNADO","2017-04-20 09:59:11"
"44595","8","36","ciudadana reporta un domicilio quienes tiene una fosa septica , la cual ya esta escurriendo hacia los patios de dos domicilios , ocasionando un foco de infeccion, mal olor insoportable en inconformidad   en la reportante, por la av. agua caliente entre las calles palo blanco y jesus maria , la sra. reportante vive por la calle jesus maria, # 2473 y 3481, entre las mismas calles, col. progreso","av. agua caliente",,NULL,"80197","24.7608703","-107.39293229999998","NORMAL","ASIGNADO","2017-04-20 10:04:40"
"44596","7","32","ciudadana solicita la limpieza general de parque, ubicado en calle primera entre blvd. constelaciones y circulo del sol, en el fracc. issstesin.","eustaquio buelna","s/n.",NULL,"80030","24.8237422","-107.39478610000003","NORMAL","ASIGNADO","2017-04-20 10:05:36"
"44597","7","43","ciudadana solicita el retiro de rama y hojaras dejada por poda de arboles, ubicada en calle segunda eesq. con blvd. constelaciones, en el fracc. issstesin.","eustaquio buelna","s/n",NULL,"80030","24.8237422","-107.39478610000003","NORMAL","ASIGNADO","2017-04-20 10:09:17"
"44598","3","17","ciudadana solicita la limpieza y desazolve de arroyo, ubicado en blvd. luis garcia entre calle luis g. urbina y manantial de imala, en el fracc. villas del manantial.","eustaquio buelna","s/n",NULL,"80030","24.8237422","-107.39478610000003","NORMAL","ASIGNADO","2017-04-20 10:12:45"
"44599","1","2","ciudadano reporta una lampara apagaga por la calle pablo macias valenzuela poste # 606, entre las calles cerro de algodones y panama, col. buenos aires.","pablo macias valenzuela","402",NULL,"80199","24.7737208","-107.39627659999996","NORMAL","ASIGNADO","2017-04-20 10:13:01"
"44600","1","2","ciudadana reporta cutro lamparas dobles apagadas, ubicadas en blvd. edo. de sinaloa entre las calles municipio de choix y municipio de elota, en el fracc. floresta.","blvd. edo. de sinaloa","2829",NULL,"80040","24.8376518","-107.36142669999998","NORMAL","ASIGNADO","2017-04-20 10:17:20"
"44601","1","2","DOS LAMPARAS APAGADAS EN AV. ENRIQUE GONZÁLEZ ROJO ENTRE  CALLE FRAY BERNARDINO DE SAHAGÚN Y FERNANDO B. HIJAR   COL. GUADALUPE VICTORIA.","ENRIQUE MARTINEZ","946",NULL,,"24.7969433","-107.3673382","NORMAL","ASIGNADO","2017-04-20 10:23:03"
"44602","1","2","ciudadana reporta un sector encendido las 24 horas, por la calle carrasco entre las calles leyva solano  y francisco villa , col. centro","carrasco",,NULL,"80000","24.8048621","-107.39513970000002","NORMAL","ASIGNADO","2017-04-20 10:29:45"
"44603","7","32","ciudadana solicita la limpieza general de parque, ubicado en av. obregon entre antonio serrano y martiniana romero, en la col. vicente lombardo toledano.","francisco solis",,NULL,"80010","24.8490784","-107.3897718","NORMAL","ASIGNADO","2017-04-20 10:29:57"
"44604","1","2","ciudadana reporta  una lampara apagada por la calle sebastian allende entre las calles enrique recio y julian adame, esto ya se habia reporta anteriormente el dia 23/072016, con el # de reporte 27517, y se a hecho caso omiso,  col. aquiles serdan","sebastian allende","2494",NULL,"80190","24.7767671","-107.42555549999997","NORMAL","ASIGNADO","2017-04-20 10:43:40"
"44605","1","2","ciudadana reporta dos lamparas apagadas por la calle aguileña entre las calles magnolias y bugambias,  poste # 10811 y 1602, col. vista hermosa","aguileña","4159",NULL,,"24.7757519","-107.34957300000002","NORMAL","ASIGNADO","2017-04-20 10:58:17"
"44606","1","2","ciudadano reporta 15 (quince) lamparas de las cuales 11 (once apagadas) cuatro (prenden y apagan), en los postes no.17,18,16 y 5, ubicadas ejido mezquillo chapeteado, sind. de costa rica.","dom. conocido ejido mezquillo",,NULL,"80430","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-20 11:02:07"
"44607","7","32","ciudadana solicita la limpieza general de parque, ubicado en calle islas andaman y mar del coral, en el fracc. prados del sur.","islas anadaman","5501",NULL,"80296","24.754105","-107.3797118","NORMAL","ASIGNADO","2017-04-20 11:16:57"
"44608","3","17","ciudadana solicita la limpieza y desazolve de arroyo, ubicado en blvd. ciudades hermanas entre las calles 14 de abril y 8 de mayo, en la col. 5 de mayo.","blvd. ciudades hermanas","1207",NULL,"80230","24.7927668","-107.379864","NORMAL","ASIGNADO","2017-04-20 11:24:01"
"44609","1","2","DOS LAMPARAS APAGADAS EN CALLE JOAQUIN BERLANGA ENTRE SEBASTIÁN ALLENDE Y JOSE NATIVIDADA MACIAS, COL. DIAZ ORDAZ","JOAQUIN BERLANGA","1860",NULL,,"24.7705412","-107.418859","NORMAL","ASIGNADO","2017-04-20 11:24:40"
"44610","8","36","se reporta a persona que podo arbol arrojando la rama y hojaras al arroyo y a varios vecinos que tiran basura al mismo, ocasionando molestia e inconformidad en vecinos por futuras inundaciones, ubicada en el no.1219 de blvd. ciudades hermanas entre las calles 14 de abril y 8 de mayo, en la col. 5 de mayo.","blvd. ciudades hernanas","1219",NULL,"80230","24.792928","-107.3794873","NORMAL","ASIGNADO","2017-04-20 11:29:40"
"44611","1","2","ciudadano reporta dos lamparas apagadas, ubicadas en calle palenque y federalismo (al salir al canal), en la col. recursos hidraulicos.","teotihuacan","10",NULL,"80100","24.8038158","-107.40881300000001","NORMAL","ASIGNADO","2017-04-20 11:33:44"
"44612","1","2","DOS LAMPARAS APAGADAS EN CALLE DEL ENCINO 2255 ENTRE JACARANDA Y BARDA DE SECUNDARIA FEDERAL #4, COL. CAMPIÑA.","DEL ENCINO","2255",NULL,,"24.808937","-107.35824230000003","NORMAL","ASIGNADO","2017-04-20 11:35:03"
"44613","1","2","DOS LAMPARAS APAGADAS EN CALLE ENRIQUE PEREZ ARCE ENTRE FRANCISCO SERRANO Y MACARIO GAXIOLA, FRACC. ANTONIO NAKAYAMA. (SOLICITUD DE REGIDOR ARMANDO HERÁLDEZ)","ENRIQUE PEREZ ARCE","1349",NULL,,"24.7540907","-107.42959510000003","ESPECIAL","ASIGNADO","2017-04-20 11:51:21"
"44614","1","2","ciudadano reporta cinco lamparas apagadas,  una por la calle fresno entre naranjo y sauco, trs por la calle pistachero entre espino y cerrada y otra por la papayero entre ibisco y cerrada prende y apaga, fracc. urbivilla del cedro.","papayero","2612",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-20 12:01:40"
"44615","1","1","ciudadano solicita la  reinstalacion de dos postes con lamparas completas, ya que fueron retiras por personal del h. ayuntamiento por accidentes, una ubicada por el blvd.  universo  entre el canal y la calle naranjo, frente al gym, y la otra calle naranjo esquina con la calle cocotero, fracc. urbivilla del cedro.","papayero","2612",NULL,,"24.8208611","-107.44979940000002","NORMAL","ASIGNADO","2017-04-20 12:07:26"
"44616","8","36","se reporta a una persona quien talo arboles, sin permiso de los dueños de la escuela primaria, ocasionando inconformidad en todos los vecinos, es un negocio que vende tacos de camaron y pescado, e instalaron otro negocio  y estan podando los demas arboles, por la av. patria entre las calles sauce y pirul, en la escuela primaria, col. rafael buelna","av. patria",,NULL,,"24.7885238","-107.37492150000003","NORMAL","ASIGNADO","2017-04-20 12:17:09"
"44617","8","36","se reportan a varias personas que se instalan en el camellon con muebles, (sillones para su uso) ya que ellos venden ladrillo  por el blvd. azares en la entrada principal, y esta ocasionando inconformidad en todos los vecinos, fracc. bugambilias.","blvd. azares",,NULL,,"24.7703277","-107.45354829999997","NORMAL","ASIGNADO","2017-04-20 12:24:16"
"44618","1","2","ciudadana reporta dos lamparas una apagada  por la av. republica de brasil,  esquina con la prolongacion lapizlazuli y la otra que prende y apaga por la calle repulica de brasil esquina con topacio dos, col. stase","av. republica de brasil","2889",NULL,,"24.8286451","-107.40704040000003","NORMAL","ASIGNADO","2017-04-20 12:34:03"
"44619","1","2","ciudadano reporta tres lámparas apagadas por la calle enrique recio esquina con  esteban baca calderón, otra en enrique recio esquina con calle 15, y una más en enrique recio entre 17 y 18  col. aquiles serdan.","enrique recio",,NULL,,"24.7689502","-107.41456470000003","NORMAL","ASIGNADO","2017-04-20 12:38:29"
"44620","7","33","ciudadano solicita el despeje de luminarias ya que cubre la visibilidad de la misma, ubicada por la calle enriqe recio  y la calle esteban baca calderon , col. aquiles serdan","enrique recio",,NULL,,"24.7705177","-107.41294519999997","NORMAL","ASIGNADO","2017-04-20 12:42:00"
"44621","3","17","ciudadano solicita limpieza y deszaolve del arroyo, ya que tiene mucho escombro  y estan cubriendo el paso del agua y ocasionara inundaciones en los domicilios e inconformidad en los mismos, por la calle puma y abedules, col. renato vega amador.","puma",,NULL,,"24.7837517","-107.34912400000002","NORMAL","ASIGNADO","2017-04-20 12:49:11"
"44622","7","32","ciudadana solicita la limpieza general de parque, ubicado en calle jazmin y tusilago, en el fracc. florida.","pensamientos","3679",NULL,"80246","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-20 13:05:58"
"44623","8","36","se reporta  un domicilio quienes tiene  perros y no los asean ocasionando un foco de infeccion, mal olor insoportable e inconformidad en todos los vecinos, ya que todo se va a la via publica, por la calle nevado de toluca, # 2055, entre las calles alpes y andes, fracc. monte sierra","nevado de toluca","2055",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-20 13:07:07"
"44624","1","2","UNA LAMPARA ENCIENDE Y APAGA EN CALLE REY LEOPOLDO ENTRE PASEO DEL REY Y PRINCESA CAROLINA, COL. VILLA DEL REAL.","REY LEOPOLDO","2666",NULL,,"24.7979502","-107.34756859999999","NORMAL","ASIGNADO","2017-04-20 13:15:04"
"44625","1","2","ciudadana reporta  dos lamparas apagadas por la calle principal amapas , en la tercer casa esta el poste con la lampara,  en la col. joel ramirez,","amapas",,NULL,,"24.8375054","-107.43335609999997","NORMAL","ASIGNADO","2017-04-20 13:25:28"
"44626","3","19","ciudadana solicita la reparacion de calle en muy mal estado (asfalto), ubicado en calle loma dorada entre las calles lomas altas y guillermo nelson, en el fracc. loma bonita.","loma dorada","4477",NULL,"80180","24.762482","-107.43374449999999","NORMAL","ASIGNADO","2017-04-20 13:26:43"
"44627","8","35","se reporta construccion ya que obstruye con material el paso peatonal en banqueta, ocasionando molestia e inconformidad en transeuntes y vecinos, ubicado en el no.2568-B de andador amapa del nte. y blvd. de la marina, en el fracc. valle de amapa.","andador amapa del nte.","2568-B",NULL,"80194","24.8345369","-107.3898939","NORMAL","ASIGNADO","2017-04-20 14:00:03"
"44628","6","30","se reporta casa abandonada con demasiada maleza, basura y plaga de animales, ubicada en calle vista del sol. esq. con costa de oro, en el fracc. las mañanitas.","vista del sol","8027",NULL,"80140","24.7565004","-107.46755100000001","NORMAL","ASIGNADO","2017-04-20 14:05:32"
"44629","2","6","LA CIUDADANA REPORTA QUE TIENE 2 SEMANAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","MAGANOLIA ESQUINA CON AMAPOLA","000",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-20 14:08:10"
"44630","8","35","se reporta  una sobra en construcción, quienes están obstruyendo la banqueta y el paso peatonal, e inconformidad en todos los vecinos, por la av. patria entre las calles arboledas y 13 de marzo, frente al parque, col. sinaloa","av. patria",,NULL,,"24.7720967","-107.3724181","NORMAL","ASIGNADO","2017-04-20 14:09:16"
"44631","2","6","LA CIUDADANA REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","MARIANO AZUELA","3001",NULL,,"24.7533154","-107.42179699999997","NORMAL","ASIGNADO","2017-04-20 14:10:03"
"44632","7","32","ciudadana solciita la limpieza general de camellon, ubicado en blvd. luis g. urbina entre costa de oro y bonampak, en el fracc. las mañanitas.","nueva galicia","8009",NULL,"80140","24.7612587","-107.467307","NORMAL","ASIGNADO","2017-04-20 14:10:58"
"44633","2","6","EL CIUDADANO REPORTA QUE PASA EL CAMIÓN RECOLECTOR Y NO SE LLEVA LA BASURA DE LOS VECINOS, NADA MAS LA DE LOS TAQUEROS.","BLVD. AGRICULTORES Y JESUS URETA","000",NULL,,"24.7533154","-107.42179699999997","NORMAL","ASIGNADO","2017-04-20 14:12:22"
"44634","2","6","LA CIUDADANA REPORTA QUE EN TODA LA SEMANA NO HA PASADO EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","CERRADA DE FUEGO","000",NULL,,"24.7517967","-107.38483200000002","NORMAL","ASIGNADO","2017-04-20 14:16:43"
"44635","2","6","LA CIUDADANA REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","LUCIO BLANCO","000",NULL,,"24.7574581","-107.4123965","NORMAL","ASIGNADO","2017-04-20 14:18:26"
"44636","6","30","se reporta lote baldio con demasiada maleza, basura y plaga de animales, ubicado en blvd luis g. urbina y barda permetral de campo bello, en el fracc. las mañanitas.","blvd. luis g. urbina",,NULL,"80140","24.7583838","-107.46555290000003","NORMAL","ASIGNADO","2017-04-20 14:18:33"
"44637","8","36","se reporta una vencindad quienes tiran aguas negras hacia la via publica ocasionando un encharcamiento, foco de infeccion, mal olor e inconformidad en todos los vecinos, por la calle ramon corona entre las calles francisco villa y el blvd. madero, col. centro","ramón corona",,NULL,"80000","24.805743","-107.39109339999999","NORMAL","ASIGNADO","2017-04-20 14:20:08"
"44638","2","6","LA CIUDADANA REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","NUEVA GALICIA","8009",NULL,,"24.7612587","-107.467307","NORMAL","ASIGNADO","2017-04-20 14:29:52"
"44639","1","2","UN ARBOTANTE A PUNTO DE CAER, UBICADO EN CALLE JUAN DIOS BATIZ ENTRE LERDO DE TEJADA Y LÁZARO CÁRDENAS, COL. MORELOS.","JUAN DE DIOS BATIZ","1481",NULL,,"24.7875829","-107.4090324","NORMAL","ASIGNADO","2017-04-20 14:30:10"
"44640","2","6","LA CIUDADANA REPORTA QUE TIENE 2 SEMANAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","ROBLE","000",NULL,,"24.7885344","-107.3774722","NORMAL","ASIGNADO","2017-04-20 14:31:12"
"44641","2","6","EL CIUDADANO REPORTA QUE TIENE MAS DE 10 DÍAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO,","ISLA BERMUDAS","000",NULL,,"24.7519757","-107.38015540000004","NORMAL","ASIGNADO","2017-04-20 14:32:38"
"44642","1","2","ciudadana reporta una lampara apagada por la av. tenochtitlan, entre las calles mexica y guirnalda frente al parque, fracc. los sauces.","av. tenochtitlan","3838",NULL,"80130","24.7642628","-107.46344720000002","NORMAL","ASIGNADO","2017-04-20 14:33:25"
"44643","2","7","ciudadano reporta un perro muerto dentro de un carton por la orilla del camellón del blvd eldorado, entre el blvd. sinaloa y cerro de cedros, col. las quintas","blvd. eldorado","1491",NULL,"80060","24.810833","-107.37089789999999","NORMAL","ASIGNADO","2017-04-20 14:39:02"
"44644","2","6","LA CIUDADANA REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","BUGAMBILIA","1861",NULL,,"24.8093136","-107.3599317","NORMAL","ASIGNADO","2017-04-20 14:42:35"
"44645","2","6","EL CIUDADANA REPORTA QUE TIENE MAS DE 2 SEMANAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","FRANCISCO MUJICA","2268",NULL,,"24.7709317","-107.41341390000002","NORMAL","ASIGNADO","2017-04-20 14:44:03"
"44646","2","6","LA CIUDADANA REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","AV 15 DE SEPTIEMBRE","000",NULL,,"24.7721132","-107.37468539999998","NORMAL","ASIGNADO","2017-04-20 14:45:43"
"44647","2","6","EL CIUDADANO REPORTA QUE EN TODA LA SEMANA NO HA PASADO EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","CALZADA HEROICO COLEGIO MILITAR","2557",NULL,,"24.7843247","-107.37037580000003","NORMAL","ASIGNADO","2017-04-20 14:47:47"
"44648","1","2","ciudadana reporta tres lamparas apagadas, ubicadas una en blvd. edo. de sinaloa esq. con culiacan y dos en calle angostura esq. con badiraguato, en el fracc. floresta.","blvd. edo. de sinaloa","2330",NULL,"80040","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-20 14:49:00"
"44649","2","6","EL CIUDADANO REPORTA QUE EL SERVICIO DE RECOLECCIÓN ES MUY IRREGULAR YA QUE PASA SOLO UNA VEZ A LA SEMANA Y SE LE ACUMULA MUCHA BASURA.","SEBASTIAN ALLENDE","2494",NULL,,"24.7767671","-107.42555549999997","NORMAL","ASIGNADO","2017-04-20 14:49:34"
"44650","2","6","EL CIUDADANO REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","CERRO MORADO","3157",NULL,,"24.7769001","-107.40267059999996","NORMAL","ASIGNADO","2017-04-20 14:51:40"
"44651","1","3","CIUDADANA REPORTA SECTOR APAGADO DESDE LA JUÁREZ ASTA LA RAFAEL BUELNA EN LA COL. CENTRO","AV, AQUILES SERDAN","317 NORTE",NULL,,"24.809486","-107.39667300000002","NORMAL","ASIGNADO","2017-04-20 17:28:21"
"44652","1","2","CIUDADANA REPORTA UNA LAMPARA APAGADA EN CALLE CERRO OTATES POSTE #20 ENTRE ALBERTO TERRONES Y JUAN ESPINOZA EN LA COL. . BUENOS AIRES","CERRO OTATES","3628",NULL,,"24.771915","-107.40060640000002","NORMAL","ASIGNADO","2017-04-20 19:08:03"
"44653","1","2","CIUDADANA REPORTA LAMPARA APAGADA  EN CALLE TORONJA ENTRE BLVD SABINOS Y MAGNOLIAS EN LA COL. LA CAMPIÑA","TORONJA","1891",NULL,,"24.8135394","-107.36349769999998","NORMAL","ASIGNADO","2017-04-20 19:12:37"
"44654","1","2","ciudadana reporta una lampara que prende y apaga (hace corto), ubicada en calle cardenal entre av. patria y abedul, en la col. rafael buelna.","av. patria","2089",NULL,"80260","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-21 08:40:46"
"44655","1","2","ciudadana  reporta tres lamparas que prenden y apagan una por la calle nroda entre las calles 22 de diciembre y 19 de septiembre y dos mas por la calle priv. nardo entre las calles lopez portillo y 22 de diciembre, col. ampliacion 10 de mayo","nardo","1620",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-21 08:44:31"
"44656","1","2","ciudadano reporta reflectores apagados en la techumbre de lla cancha de usos multiples, ubicada en la plazuela por la calle camelia y avellana, en aguaruto.","camelia",,NULL,,"24.779581","-107.5091175","NORMAL","ASIGNADO","2017-04-21 09:00:13"
"44657","1","2","4 lamparas apagadas en calle Adolfo de la Huerta entre Presidente Luis Echeverría y Liberalismo, Col. Ampl. Lazaro Cardenas.","Adolfo de la Huerta",,NULL,,"24.7719767","-107.37804399999999","NORMAL","ASIGNADO","2017-04-21 09:05:41"
"44658","1","2","ciudadano reporta una lampara apagada por la calle obrero mundial, y priv. condesa,  en la pura entrada, col. fovissste diamante","obrero mundial","2798",NULL,"80020","24.8285451","-107.4151377","NORMAL","ASIGNADO","2017-04-21 09:19:11"
"44659","1","2","ciudadana reporta una lampara apagada, ubicada en calle mina bacubirito entre las calles miguel de la madri y patriotismo, en la col. huizaches.","mina de bacubirito","1228",NULL,"80298","24.7630202","-107.3825473","NORMAL","ASIGNADO","2017-04-21 09:23:36"
"44660","1","2","sector apagado en carretera internacional (callecita adjunta a la carretera principal) entre Constelaciones y Enrique Felix Castro. Infonavit Humaya.","carretera internacional","2455",NULL,,"24.822934","-107.410369","NORMAL","ASIGNADO","2017-04-21 09:34:28"
"44661","1","2","UNA LÁMPARA APAGADA CON PROBLEMAS RECURRENTES, UBICADA EN CALLE  MUTUALISMO 1318 ENTRE 16 DE SEPTIEMBRE Y LÁZARO CÁRDENAS, FRACC. LOS PINOS.","MUTUALISMO","1318",NULL,,"24.793456","-107.40767249999999","NORMAL","ASIGNADO","2017-04-21 09:40:26"
"44662","1","2","ciudadano reporta una lampara apagada, ubicada en calle valle de oaxaca frente al no.2347 entre las calles orquidea y cerrada de guamuchil, en el fracc. valle alto.","valle de oaxaca","2347",NULL,"80050","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-21 09:58:29"
"44663","1","2","ciudadana reporta cuatro lamparas tres apagadas y una que prende y apaga, ubicadas dos apagadas en calle carlos maria bustamante entre miguel de cervantes saavedra y lope de vega y otra por octavio pagaza esq. luis g. urbina y una que prende y apaga octavio pagaza entre lope de vega y ramon lopez velarde, en la col. bachigualato.","av. miguel de cervantes saavedra","3177",NULL,"80140","24.7726489","-107.4632231","NORMAL","ASIGNADO","2017-04-21 10:23:39"
"44664","1","2","ciudadana solicita revision de registros de alumbrado publico, ya que estan ocasionando mal olor insoportable, por la calle miguel hidalgo entre las calles morelos y donato guerra, col. centro","miguel hidalgo","357 pte.",NULL,"80000","24.8078916","-107.39511119999997","NORMAL","ASIGNADO","2017-04-21 10:48:10"
"44665","7","32","ciudadano solicita limpieza del paque y cajetes de los arboles, ubicado por la calle mangos entre las calles eucalipto y amapolas, col. la campiña","mangos","1755",NULL,"80070","24.8152065","-107.36624979999999","NORMAL","ASIGNADO","2017-04-21 10:58:27"
"44666","1","2","UNA LÁMPARA APAGADA EN ESQUINA DE ANTONIO SERRANO Y MARIANO MATAMOROS, COL. LOMBARDO TOLEDANO.","BALTAZAR","3906",NULL,"80010","24.8479188","-107.39141699999999","NORMAL","ASIGNADO","2017-04-21 10:59:17"
"44667","3","14","ciudadano solicita la reparacion de calle en muy mal estado (mucho bache), ubicados en las calles papayero entre las calles espino y datil, la calle mandarino entre espino y mezquite y tambien la calle espino entre naranjo y calle cerrada, en el fracc. urbi villa del cedro.","papayero","2612",NULL,"80058","24.8208611","-107.44979940000002","NORMAL","ASIGNADO","2017-04-21 11:02:21"
"44668","8","36","SE REPORTAN VENDODORES  ROPA,  COMIDA, MARISCOS, QUIENES OBSTRUYEN EL PASO PEATONAL (BANQUETA, POR LA CALLE ANDRADE, ENTRE LAS CALLES CONSTRITUCION E IGNACIO RAMIREZ, COL. MIGUEL ALEMAN","andrade",,NULL,,"24.8002442","-107.39145539999998","NORMAL","ASIGNADO","2017-04-21 11:02:36"
"44669","1","2","CIUDADANA REPORTA  8 LAMPARAS APAGADAS POR LA CALLE LERDO DE TEJADA ENTRE LAS CALLES SRIO DEL CARMEN Y JUAN DE DIOS BATIZ, COL. LOS PINOS","LERDO DE TEJAADA",,NULL,"80120","24.790468","-107.41045129999998","NORMAL","ASIGNADO","2017-04-21 11:06:40"
"44670","1","2","ciudadana reporta una lampara apagada frente al no.773, ubicada en calle del algodon entre las calles garbanzo y ajonjoli, en la col. juntas de humaya.","del algodon","773",NULL,"80050","24.809881","-107.41517249999998","NORMAL","ASIGNADO","2017-04-21 11:09:10"
"44671","1","2","DOS LAMPARAS APAGADAS EN CALLE MISION DE SAN JUAN BAUTISTA ENTRE PATRIA Y VILLA DE JANUCO,FRACC. NUEVA GALACIA.","MISIÓN DE SAN JUAN BAUTISTA","2364",NULL,,"24.761477","-107.3697697","NORMAL","ASIGNADO","2017-04-21 11:10:08"
"44672","8","36","se reporta a persona ya que podo arbol dejando la rama y hojarasca ocasionando hasta el momento aglomeramiento de basura y molestia e inconformidad en vecinos por ser esto gran foco de infeccion, ubicado en calle riveras de piaxtla  (casa azul) esq. con riveras de sinaloa, en el fracc. santa teresa.","riveras de piaxtla",,NULL,"80040","24.830547","-107.37299769999998","NORMAL","ASIGNADO","2017-04-21 11:24:36"
"44673","6","30","SE REPORTA  UN LOTE BALDIO LLENO DE MALEZA Y ARBOLES MUY GRANDES, UBICADO POR LA CALLE AND. VIOLETA ENTRE BLVD. LAS TORRES Y BLVD. DE LOS AZARES, FRACC. BUGAMBILIAS","AND. VIOLETA",,NULL,,"24.7683999","-107.45500570000002","NORMAL","ASIGNADO","2017-04-21 11:25:29"
"44674","1","2","SOLICITA REPARACION DE LAMPARA APAGADA, ASI MISMO INDICA QUE EL ARBOTANTE SE ENCUENTRA HACIENDO CORTO Y PROVOCA DESCARGAS ELÉCTRICAS AL TOCARLO, UBICADO EN CALLE MONTE TLÁLOC 5425 CASI EN ESQUINA CON  LEY FONG, FRACC. ALTURA DEL SUR.","MONTE TLALOC","5425",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-21 11:34:07"
